task_config,seed,round,train_loss,ihm_loss,decomp_loss,pheno_loss,elapsed_s,sigma_decomp,sigma_ihm,sigma_pheno,val_ihm_auroc,val_ihm_auprc,val_decomp_auroc,val_decomp_auprc,val_pheno_macro_auroc
ihm_decomp,42,25,0.5499677343139482,0.33556066778809746,1.2112349839189687,0.7223096880329748,5.5,1.103176474571228,0.5799455642700195,1.0,0.7733463618461169,0.4333689384486155,0.6967527470246554,0.20500705754414683,0.5003548080768703
ihm_decomp,42,26,0.5481839947825436,0.33264231649288445,1.2176212106209134,0.7229666126867569,5.5,1.101015329360962,0.5779899954795837,1.0,0.790317582494477,0.4432591737502839,0.6963876479422995,0.19523839617424416,0.5008444024217708
ihm_decomp,42,27,0.5466110133708304,0.3326912289363328,1.213592456938398,0.7221091329791139,5.5,1.1002694368362427,0.5800449848175049,1.0,0.7804362385917211,0.43799370366551704,0.7023825110088548,0.20309995982831713,0.5022393703161584
ihm_decomp,42,28,0.5451488852761198,0.3289574437396495,1.223581988738614,0.7219043420912397,5.5,1.1042970418930054,0.5766732692718506,1.0,0.7904125473574778,0.4495048766515199,0.6913763170976006,0.20405180410764884,0.5008077728676907
ihm_decomp,42,29,0.5517710229975687,0.33444741556998425,1.2197140038794305,0.7218049015020179,5.6,1.1044559478759766,0.5784322023391724,1.0,0.7859050484654011,0.43512428407536247,0.6969512629980064,0.20824258241648833,0.5025196517916588
ihm_decomp,42,30,0.5407271989047787,0.3305759064235021,1.206933568658787,0.7217204182949649,5.5,1.1029112339019775,0.5752756595611572,1.0,0.7817165981920023,0.43641131794556853,0.6914620036169292,0.2070179527113632,0.5037485649613674
ihm_decomp,42,31,0.5432661821227928,0.33257840150828966,1.2059347863801182,0.7204413502497444,5.5,1.0966089963912964,0.5759422183036804,1.0,0.7867863890360566,0.444479468272083,0.7020248629281798,0.21479257440654598,0.5012033831194386
ihm_decomp,42,32,0.532947264383974,0.32862119448237026,1.1954817069149435,0.720937397802761,5.5,1.092255711555481,0.5739288926124573,1.0,0.7929232850511977,0.4509992147612512,0.6944141969257167,0.20677247014332856,0.5028772346717006
ihm_decomp,42,33,0.5399764968838754,0.3289614674435953,1.2111538049956077,0.721404974897876,5.5,1.0970735549926758,0.5736791491508484,1.0,0.787055456147892,0.4328740077909431,0.704236745998546,0.21126281721057882,0.5033725959995814
ihm_decomp,42,34,0.536394776865905,0.32696651111003094,1.2098532173310825,0.7215850129398196,5.5,1.1000531911849976,0.5719896554946899,1.0,0.7894853904055501,0.4293685068280153,0.692456712341307,0.1943760139760772,0.5040015412823066
