model,seed,round,train_loss,ihm_loss,decomp_loss,pheno_loss,elapsed_s,val_ihm_auroc,val_ihm_auprc,val_decomp_auroc,val_decomp_auprc,val_pheno_macro_auroc
abl_no_mmoe,7,41,1.9557553498505504,0.33094939218598163,1.1834238858722703,0.4413820777137207,5.0,0.790822395713586,0.44117800242027416,0.7065135592264157,0.2085038871274481,0.5815239830572481
abl_no_mmoe,7,42,1.9643942357150748,0.3330857247179252,1.1896485714933238,0.4416599402521375,5.0,0.7726008043690501,0.4223021139387517,0.6959299435533401,0.19982516038398626,0.5778848362128225
abl_no_mmoe,7,43,1.952577724206916,0.33057514373131713,1.180603013028224,0.4413995649096227,5.0,0.7837999940022191,0.43531625624475506,0.6951667480954707,0.20697362060549845,0.5763196761371763
abl_no_mmoe,7,44,1.96236994016639,0.33008948001018257,1.190954576673466,0.44132588302724746,5.0,0.7836208936027004,0.41652183116724584,0.705180894354376,0.2170593308278336,0.5845799529661775
abl_no_mmoe,7,45,1.9505859858083934,0.33259892821572234,1.176290301516587,0.4416967571822837,5.0,0.7714154096317696,0.42174611894515146,0.7078259999510362,0.21541535262862685,0.5750778229261989
abl_no_mmoe,7,46,1.9545564547376342,0.33129263249547203,1.1824622331227799,0.44080159016051146,5.0,0.7755055629417116,0.43442508120865353,0.7066561926871611,0.20285815467235094,0.5852751922057619
abl_no_mmoe,7,47,1.9520043733338601,0.3312431709865295,1.1806343255084675,0.44012687833548636,5.0,0.7824271686142793,0.44447877476436276,0.7014277183649096,0.20175764146789138,0.5833141112402326
abl_no_mmoe,7,48,1.9401455737617859,0.3317833452375695,1.1676012199518462,0.44076099575346733,5.0,0.7813367387399995,0.44341146127717196,0.7276403422777287,0.22178459163340075,0.5831434986691346
abl_no_mmoe,7,49,1.9547616420354386,0.3277530388410435,1.1857133382793077,0.4412952713570741,5.0,0.7869988104401372,0.4499919438492896,0.711078894399082,0.21025746234859288,0.5865317589989387
abl_no_mmoe,7,50,1.9464159532405403,0.3305833616241097,1.1754336651235688,0.44039892278383913,5.0,0.7821730959544969,0.43839751734371385,0.7063038667505436,0.22017629812702127,0.5823832485052385
abl_no_mmoe,7,51,1.9342163978185196,0.3308206084123345,1.1639174254180042,0.4394783598887348,5.0,0.7785660972106987,0.43008158626852844,0.7121337433513115,0.22844917055869507,0.5829811280063845
abl_no_mmoe,7,52,1.9302239215009598,0.32811429263722947,1.162526894344513,0.43958273920429847,5.0,0.7877068817870723,0.4358952038062807,0.7168874824236193,0.23422805547232528,0.577060983494318
abl_no_mmoe,7,53,1.9140312286443586,0.3280395216036051,1.1455835322625771,0.44040817269591787,5.0,0.7832127112968202,0.43802054424903064,0.7043884271041894,0.22810573353597263,0.5882926316150994
abl_no_mmoe,7,54,1.92017497037696,0.3280649008514059,1.1515703823368622,0.4405396857896747,5.0,0.7797523249730932,0.44503916063046584,0.7039802186549664,0.21480130725870344,0.5883305814675611
abl_no_mmoe,7,55,1.93585358072056,0.32651527271520625,1.1697346021514792,0.4396037023400636,5.0,0.7827745400868344,0.44371255917673186,0.7033830740916964,0.21646221996648868,0.5850118153742252
abl_no_mmoe,7,56,1.9098895569555625,0.32434677752344887,1.1446494038448585,0.4408933766283843,5.0,0.7815466610687379,0.4333399656891093,0.7130310568394341,0.23445534768865028,0.5844112707826821
abl_no_mmoe,7,57,1.9202940031951172,0.3241130913319025,1.1558526116687657,0.44032830377333027,5.0,0.7857051224380311,0.4429391921821046,0.7163467525873602,0.22709251215197065,0.58752520655039
abl_no_mmoe,7,58,1.9237398159035428,0.3256462673823386,1.1576899576395359,0.4404035974537962,5.0,0.7837133593903588,0.4460267352945829,0.7290358084496488,0.23795198927581712,0.5856446683613099
abl_no_mmoe,7,59,1.912198352501382,0.32724774397877104,1.1444366779910424,0.4405139338501676,5.0,0.7820473091622766,0.43270270153176155,0.7005101807293679,0.22286488256263648,0.588071857765989
abl_no_mmoe,7,60,1.900623173172297,0.327468919832113,1.1337865689956466,0.43936768733778375,5.0,0.7843056402464421,0.434294922159285,0.7267169502837234,0.2431734648218515,0.5848958987554522
abl_no_mmoe,7,61,1.9166714765098938,0.32702703162311986,1.1494540913136244,0.4401903488229976,5.0,0.7743376617318258,0.43034378526231387,0.7064475646401007,0.22064025644330615,0.5883972887103646
abl_no_mmoe,7,62,1.8908620500148123,0.3233489940130034,1.1274475179384889,0.44006553461457965,5.0,0.7935022375054563,0.43581270215936246,0.7081857768893346,0.22619318626460813,0.5815753320720296
abl_no_mmoe,7,63,1.8835719782192113,0.3227531148616924,1.1211160181911752,0.439702842693662,5.0,0.7788884779298326,0.429136151072478,0.7075492484600376,0.21179043982503865,0.5882381312095688
abl_no_mmoe,7,64,1.9102917310972922,0.3243881054059907,1.146240257540124,0.43966336658948374,5.0,0.7830127852694504,0.4468676279886421,0.710839397916487,0.21713849556326853,0.59513677865495
abl_no_mmoe,7,65,1.8981862724087644,0.3269648230492288,1.1319460848012866,0.43927536846248344,5.0,0.7834467913538657,0.43719768088088873,0.7120070763227391,0.22170619106297734,0.5890686345108276
abl_no_mmoe,7,66,1.8871584745473737,0.3231887074927576,1.1244529943799348,0.4395167667532592,5.0,0.785296940132151,0.45057162800447315,0.7221319231780438,0.22840089684733045,0.5901644216206549
abl_no_mmoe,7,67,1.8742226018655768,0.3237842467804663,1.1102078340980164,0.4402305246961169,5.0,0.7812659316053061,0.44828341003296496,0.7112896513037656,0.21470131810771498,0.5861854869105378
abl_no_mmoe,7,68,1.8743931919206178,0.32426140538729953,1.1118413566501901,0.4382904307290456,5.0,0.7839757623012817,0.445646884689804,0.7078100335188633,0.21629943118303654,0.5890201716636243
abl_no_mmoe,7,69,1.8698420144585022,0.31991343824884255,1.110326880971417,0.43960169387176046,5.0,0.786406529584054,0.44152182577873694,0.7162435029926415,0.2308733853230721,0.5875178362278154
abl_no_mmoe,7,70,1.8646383238671649,0.3237793640148171,1.1019603727165788,0.4388985809540644,5.0,0.7859808537507788,0.4468225367760943,0.7231048111117852,0.22590273834666272,0.5865754164213913
abl_no_mmoe,7,71,1.8648763567079103,0.3193205435593576,1.1068758329449784,0.4386799735013054,5.0,0.784767136159621,0.43741211066040503,0.7025325954712811,0.2163274029916115,0.5853122134690786
abl_no_mmoe,7,72,1.8565543921233265,0.3229809342253156,1.0934037857701164,0.44016966809351893,5.0,0.7814167091509475,0.44119540356965353,0.6990811850498845,0.19921690434217998,0.58488550377467
abl_no_mmoe,7,73,1.8593569457791257,0.32147426825163145,1.0979487750207493,0.43993390647604996,5.0,0.7849828896641575,0.45035554086789786,0.7163531391602296,0.22832826438816212,0.5888814006344709
abl_experts_2,42,1,2.228504554673574,0.3983697560676841,1.3625307296561362,0.46760405814803846,5.3,0.614104448020899,0.25834811760832044,0.5415137880786102,0.12248048942936346,0.5468386325201088
abl_experts_2,42,2,2.1870968539641935,0.3818448191126361,1.355871743770666,0.4493802901699033,5.3,0.6614860834824448,0.28833159207636283,0.5373960452211937,0.12359235993477508,0.5451781862196551
abl_experts_2,42,3,2.1684646450275937,0.3770316929666236,1.3429786253183689,0.4484543245952723,5.4,0.6894390742092094,0.30132854006559995,0.4930386355725722,0.11222410851099208,0.5531038288814127
abl_experts_2,42,4,2.1759312845213445,0.3735941630263516,1.3555162345998673,0.446820885463573,5.3,0.6898851591577783,0.30225782940878243,0.42017316127906024,0.0869292221996973,0.5589626949014711
abl_experts_2,42,5,2.1704354265371264,0.37160402015827626,1.3530072975887482,0.4458241037145973,5.3,0.706077917837067,0.3172703503908216,0.41865209250737917,0.09267248453011745,0.5636759337434224
abl_experts_2,42,6,2.158691021552773,0.3673024184709033,1.3462035585699124,0.4451850487415447,5.4,0.6957409091969304,0.3132113157963077,0.58039630813511,0.13155840171061162,0.5603427467254539
abl_experts_2,42,7,2.1321522283762304,0.36482398947253497,1.3211875472006318,0.4461406952168744,5.3,0.7187032464654745,0.32704992778333153,0.6464659366813876,0.15984199928471396,0.5588948587451138
abl_experts_2,42,8,2.0779014237582945,0.36039448526228357,1.2718404554904288,0.4456664794917711,5.3,0.7441954810053613,0.3641577051221647,0.5595835315831995,0.11251163377645404,0.5592463599761082
abl_experts_2,42,9,2.073234904801481,0.354889296743547,1.275060683618987,0.44328493257276874,5.3,0.738358474031275,0.35242379552861447,0.6735418123603603,0.1737951254745374,0.5710112343925979
abl_experts_2,42,10,2.06180689428571,0.35684071416157304,1.2615594746764571,0.4434067100676907,5.3,0.7421687309028991,0.3776372951138755,0.7033580600146252,0.19628273238828042,0.5681119803373769
abl_experts_2,42,11,2.0248532180702843,0.3484655327151436,1.2331783183276914,0.4432093663767436,5.3,0.7487487962787102,0.37669136467131736,0.6680679871970502,0.16664015569443724,0.5712936309223192
abl_experts_2,42,12,2.0269650137580637,0.3499406888495366,1.2347077024555624,0.44231661958985974,5.3,0.7563826384237832,0.3845050514921966,0.6904970988992742,0.1934634834654017,0.5814168898110068
abl_experts_2,42,13,2.020400849492269,0.34273967882170947,1.2361449260899073,0.4415162524541913,5.3,0.7708881047345815,0.4051518158807025,0.6842595460636891,0.1916712226382992,0.5802525657702697
